LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,JobsReported,DateApproved,Lender,CD
30200,KANEOHE,HI,96744,531210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,04/06/2020,Central Pacific Bank,HI-02
20800,HONOLULU,HI,96816,531210.0,Independent Contractors,Unknown,,Unanswered,1.0,05/08/2020,"American Savings Bank, FSB(First State Bank)",HI-01
65612.5,HONOLULU,HI,96813,541110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,4.0,06/05/2020,FIRST HAWAIIAN BANK,HI-01
12500,HONOLULU,HI,96813,541110.0,Limited  Liability Company(LLC),Unknown,,Unanswered,,04/14/2020,Central Pacific Bank,HI-01
20800,HONOLULU,HI,96814,531210.0,Independent Contractors,Unknown,,Unanswered,1.0,05/04/2020,"American Savings Bank, FSB(First State Bank)",HI-01
89554,HONOLULU,HI,96813,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,6.0,05/19/2020,FIRST HAWAIIAN BANK,HI-01
74725,PAHOA,HI,96778,321992.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,04/15/2020,Bank of Hawaii,HI-02
39295,KAILUA KONA,HI,96740,443141.0,Corporation,Unanswered,Unanswered,Unanswered,6.0,04/29/2020,Hawaii Community FCU,HI-02
18500,KAPAA,HI,96746,448190.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,5.0,05/01/2020,"American Savings Bank, FSB(First State Bank)",HI-02
45600,HONOLULU,HI,96817,327213.0,Corporation,Unknown,,Unanswered,5.0,2020-04-30,"American Savings Bank, FSB(First State Bank)",HI-01
15636,KEALAKEKUA,HI,96750,112130.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,4.0,2020-04-30,FIRST HAWAIIAN BANK,HI-02
50000,HAIKU,HI,96708,813990.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,,04/28/2020,Bank of Hawaii,HI-02
17300,HONOLULU,HI,96814,541921.0,Self-Employed Individuals,Unknown,,Unanswered,1.0,04/13/2020,Central Pacific Bank,HI-01
15604,HONOLULU,HI,96814,813110.0,Non-Profit Organization,Unknown,,Unanswered,,04/28/2020,Bank of Hawaii,HI-01
3900,AIEA,HI,96701,812112.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,05/08/2020,Bank of Hawaii,HI-01
10500,KAHUKU,HI,96731,812910.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,4.0,04/27/2020,FIRST HAWAIIAN BANK,HI-02
8520,MILILANI,HI,96789,445299.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,1.0,05/14/2020,FIRST HAWAIIAN BANK,HI-01
59300,KAPOLEI,HI,96707,722515.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,156.0,04/11/2020,FIRST HAWAIIAN BANK,HI-02
5615,HILO,HI,96720,541611.0,Independent Contractors,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,Central Pacific Bank,HI-02
59300,WAIMANALO,HI,96795,562910.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,6.0,04/10/2020,"American Savings Bank, FSB(First State Bank)",HI-02
71961,HONOLULU,HI,96817,238220.0,Limited  Liability Company(LLC),Unknown,,Unanswered,6.0,04/28/2020,FIRST HAWAIIAN BANK,HI-01
7700,LAHAINA,HI,96761,721191.0,Corporation,Unanswered,Unanswered,Unanswered,2.0,04/27/2020,Bank of Hawaii,HI-02
3630,KAILUA KONA,HI,96740,451110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,5.0,04/29/2020,Bank of Hawaii,HI-02
98200,HONOLULU,HI,96814,524292.0,Limited  Liability Company(LLC),Unknown,,Unanswered,36.0,04/09/2020,Central Pacific Bank,HI-01
9500,PEARL CITY,HI,96782,446120.0,Corporation,Asian,Unanswered,Unanswered,0.0,06/03/2020,Central Pacific Bank,HI-01
20300,KAILUA KONA,HI,96740,621111.0,Corporation,Unanswered,Unanswered,Unanswered,3.0,04/04/2020,Central Pacific Bank,HI-02
21000,HONOLULU,HI,96814,621111.0,Sole Proprietorship,Unknown,,Unanswered,,04/13/2020,Bank of Hawaii,HI-01
20900,EWA BEACH,HI,96706,531210.0,Self-Employed Individuals,Unknown,Unanswered,Unanswered,1.0,04/14/2020,Central Pacific Bank,HI-01
12368,HONOLULU,HI,96813,621320.0,Limited  Liability Company(LLC),Asian,Female Owned;,Non-Veteran,1.0,07/30/2020,Territorial Savings Bank,HI-01
17004,KAILUA KONA,HI,96740,621340.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,1.0,05/05/2020,Hawaii Community FCU,HI-02
9035,PRINCEVILLE,HI,96722,531311.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,"People's United Bank, National Association",HI-02
15000,HONOLULU,HI,96825,532490.0,Corporation,Unknown,,Unanswered,1.0,2020-05-18,Bank of Hawaii,HI-01
81400,HONOLULU,HI,96817,621610.0,Corporation,Unknown,,Unanswered,11.0,04/08/2020,"American Savings Bank, FSB(First State Bank)",HI-01
45400,HONOLULU,HI,96817,621210.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/03/2020,"American Savings Bank, FSB(First State Bank)",HI-01
2945,HONOLULU,HI,96822,711320.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1.0,05/12/2020,FIRST HAWAIIAN BANK,HI-01
6700,KANEOHE,HI,96744,722511.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,3.0,04/10/2020,"American Savings Bank, FSB(First State Bank)",HI-02
18525,HONOLULU,HI,96826,711510.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,0.0,05/20/2020,Central Pacific Bank,HI-01
5700,KAPAA,HI,96746,236118.0,Subchapter S Corporation,Unanswered,Male Owned,Non-Veteran,1.0,04/29/2020,FIRST HAWAIIAN BANK,HI-02
2700,WAIANAE,HI,96792,111219.0,Corporation,Unanswered,Unanswered,Unanswered,0.0,2020-05-18,Central Pacific Bank,HI-02
30900,HILO,HI,96720,541110.0,Corporation,Asian,Male Owned,Non-Veteran,3.0,05/01/2020,Hawaii National Bank.,HI-02
20800,HONOLULU,HI,96815,448310.0,Sole Proprietorship,Unknown,,Unanswered,1.0,06/19/2020,Ohana Pacific Bank,HI-01
3462,AIEA,HI,96701,621340.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,2.0,07/17/2020,"Kabbage, Inc.",HI-01
95500,HONOLULU,HI,96813,442110.0,Corporation,Unknown,,Unanswered,,04/08/2020,Bank of Hawaii,HI-01
12300,WAILUKU,HI,96793,454210.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,1.0,04/15/2020,Central Pacific Bank,HI-02
105400,HONOLULU,HI,96816,722513.0,Corporation,Unanswered,Male Owned,Non-Veteran,17.0,2020-04-30,FIRST HAWAIIAN BANK,HI-01
58000,PEARL CITY,HI,96782,524210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,5.0,04/05/2020,"ASB, FSB",HI-01
44500,HONOLULU,HI,96822,621111.0,Limited  Liability Company(LLC),Unknown,,Unanswered,1.0,04/29/2020,FIRST HAWAIIAN BANK,HI-01
13400,HONOLULU,HI,96814,812112.0,Limited  Liability Company(LLC),Unanswered,Male Owned;,Non-Veteran,9.0,04/08/2020,Central Pacific Bank,HI-01
29200,KAILUA KONA,HI,96740,531120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,2.0,04/13/2020,Bank of Hawaii,HI-02
8400,WAILUKU,HI,96793,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1.0,04/29/2020,"American Savings Bank, FSB(First State Bank)",HI-02
50800,HONOLULU,HI,96826,447110.0,Corporation,Asian,Male Owned;,Non-Veteran,6.0,04/04/2020,Central Pacific Bank,HI-01
60000,HONOLULU,HI,96817,621111.0,Sole Proprietorship,Unanswered,Male Owned;,Non-Veteran,7.0,04/15/2020,Central Pacific Bank,HI-01
28990,AIEA,HI,96701,722513.0,Subchapter S Corporation,Unanswered,Female Owned,Unanswered,6.0,04/11/2020,HawaiiUSA FCU,HI-01
7340,KEAUHOU,HI,96739,442299.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,1.0,04/28/2020,FIRST HAWAIIAN BANK,HI-02
1317.92,HONOLULU,HI,96813,454390.0,Sole Proprietorship,Unknown,,Unanswered,1.0,04/28/2020,HawaiiUSA FCU,HI-01
15000,PEARL CITY,HI,96782,999990.0,Corporation,Unanswered,Unanswered,Unanswered,3.0,2020-04-30,"American Savings Bank, FSB(First State Bank)",HI-01
134585,LIHUE,HI,96766,561110.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,9.0,04/28/2020,FIRST HAWAIIAN BANK,HI-02
12900,HONOLULU,HI,96814,531210.0,Corporation,Unanswered,Unanswered,Unanswered,0.0,05/09/2020,Central Pacific Bank,HI-01
77500,KAPOLEI,HI,96707,722513.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,22.0,04/10/2020,FIRST HAWAIIAN BANK,HI-02
33500,HILO,HI,96720,451140.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,3.0,04/13/2020,FIRST HAWAIIAN BANK,HI-02
15000,HONOLULU,HI,96814,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0.0,05/03/2020,Central Pacific Bank,HI-01
97715,AIEA,HI,96701,561710.0,Corporation,Unanswered,Unanswered,Unanswered,,04/14/2020,Central Pacific Bank,HI-01
22236,PAIA,HI,96779,722513.0,Corporation,Unanswered,Unanswered,Unanswered,4.0,2020-04-30,Celtic Bank Corporation,HI-02
2163,WAIPAHU,HI,96797,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,0.0,05/02/2020,Central Pacific Bank,HI-01
65500,AIEA,HI,96701,621111.0,Corporation,Unanswered,Unanswered,Unanswered,3.0,04/07/2020,"American Savings Bank, FSB(First State Bank)",HI-01
6500,HONOLULU,HI,96817,445120.0,Corporation,Asian,Unanswered,Unanswered,1.0,04/28/2020,Hawaii National Bank.,HI-01
36100,WAHIAWA,HI,96786,339920.0,Corporation,Unanswered,Male Owned,Non-Veteran,0.0,06/03/2020,Navy FCU,HI-02
17500,HONOLULU,HI,96816,722511.0,Corporation,Unknown,,Unanswered,0.0,05/19/2020,Central Pacific Bank,HI-01
20800,HONOLULU,HI,96816,621111.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,0.0,05/15/2020,Central Pacific Bank,HI-01
1715,WAIPAHU,HI,96797,485310.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,1.0,05/23/2020,Cross River Bank,HI-01
86378,HONOLULU,HI,96825,484121.0,Corporation,Unknown,,Unanswered,5.0,06/18/2020,"Kabbage, Inc.",HI-01
5088,KAILUA KONA,HI,96734,453920.0,Corporation,Unanswered,Unanswered,Unanswered,,06/02/2020,Bank of Hawaii,HI-02
20800,MILILANI,HI,96789,541611.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,2020-04-30,"American Savings Bank, FSB(First State Bank)",HI-01
52600,KAILUA KONA,HI,96734,339999.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,11.0,04/05/2020,"ASB, FSB",HI-02
9800,WAIPAHU,HI,96797,524210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,1.0,04/09/2020,Central Pacific Bank,HI-01
15200,HONOLULU,HI,96825,541219.0,Self-Employed Individuals,Unknown,,Unanswered,1.0,04/11/2020,Central Pacific Bank,HI-01
3304,HONOLULU,HI,96826,812113.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,1.0,2020-06-29,"Kabbage, Inc.",HI-01
1343.28,HONOLULU,HI,96814,485310.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,0.0,2020-05-18,Celtic Bank Corporation,HI-01
9300,AIEA,HI,96701,541611.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,0.0,05/08/2020,Central Pacific Bank,HI-01
128200,HONOLULU,HI,96813,541110.0,Limited  Liability Company(LLC),Unanswered,Male Owned;,Veteran,9.0,04/07/2020,FIRST HAWAIIAN BANK,HI-01
